USA,CAN,MEX,COL,PER,BRA,CHL,ARG,GBR,IRL,NLD,BEL,FRA,CHE,ESP,PRT,DEU,POL,AUT,CZE,ITA,GRC,ROU,FIN,SWE,NOR,DNK,ZAF,TUR,EGY,ISR,QAT,KAZ,CHN,KOR,JPN,IND,PAK,THA,MYS,SGP,PHL,IDN,AUS,NZL
2.057331638,3.169723461,2.804663636,3.281923559,-6.558712093,1.627819265,8.572199672,4.395106334,2.629781584,5.135010438,3.730128585,-0.163892969,2.403923644,1.640152641,-2.053437294,-1.022468776,1.207417489,-2.45704885,-5.601180751,-5.144831276,1.071806633,-9.162819171,-7.011335357,0.651671383,-0.899756476,4.945409404,-3.082167185,4.978283147,19.64695293,7.260464867,5.808470576,-2.929078344,4.589735934,1.160911352,8.324936563,0.774069393,3.496766012,0.727336049,7.330823048,0.632362971,5.468667089,2.737924471,5.741974609,1.722619586,3.957508019
-3.514449289,-7.375068813,-6.238167529,2.24957534,-10.09671504,-10.9404681,3.209391417,-3.19352887,-4.818602652,-4.430678783,-3.550982443,-2.573535216,-7.397580832,-3.347466327,-11.72698282,-10.23637249,-8.635886587,-1.125869323,-4.766313778,2.022652956,-8.468524119,-10.4273448,8.379353706,2.263026037,-2.494384296,-7.375460002,3.12037852,-5.296031106,2.249481451,7.310912081,0.301219856,-4.294811729,1.140842958,-8.527340656,-4.358056838,1.891746787,-5.301263486,1.405014253,-5.320194713,-0.88376548,-6.002795844,-5.862213865,2.103580242,-7.004084595,-5.998090404
3.083240062,5.77854685,4.244959967,4.515465163,7.843628585,4.546107001,-0.986443174,-4.731931035,-1.447728012,-3.929165075,-4.549500096,-1.334713459,-2.293373244,1.879961819,-7.225564942,-6.00339593,-2.227516314,-5.051144089,-3.634143809,-4.439959005,-5.590963228,-9.773227649,-1.042377666,-2.419814445,2.868638135,-5.083821163,-1.285553109,-0.342752489,-12.39134887,1.452521322,2.178472826,6.017042557,-3.95042989,2.87306747,-0.535917809,1.119007299,1.34765828,0.730259619,4.34943671,0.870159935,0.794712413,5.805138851,-2.592897164,3.416234553,-1.64116309
5.976523354,8.31751251,10.30287405,3.247684878,3.734639646,7.284432681,-1.867752178,14.16844233,5.95381346,8.653679705,7.529500767,2.969321363,6.203786084,6.016891987,3.500069387,6.336286525,9.034086866,11.01326698,7.608657156,2.339949325,7.269748333,7.423521494,13.19357542,12.59502883,7.381761625,6.449596995,8.001369197,10.77973915,16.06129954,2.73744744,7.34868195,7.592610622,4.79636197,5.259120074,9.3316735,5.042541365,9.22862658,7.766033359,14.6096259,9.068121407,4.196333239,5.595115581,12.52008918,8.337034977,4.170529045
1.57630421,1.450882234,0.124169075,0.576228826,1.091987907,-0.916014201,3.636258836,0.507722961,-1.150146762,8.107078079,-0.396621857,-3.514758056,-5.0823722,-4.753871252,-4.805533243,-8.707063557,-1.765012657,-0.650968184,0.314633742,1.258801132,-6.893663049,-11.49125843,-7.210711007,-8.848098646,5.328179489,1.728597091,5.795245332,1.16616154,7.485287111,8.968200138,-7.1878317,5.280186855,-4.070163816,-1.173679769,5.623481012,-0.179172053,1.85170029,1.415675359,-2.54308112,4.288124058,5.754740293,5.095541273,5.325592927,-0.586761835,3.721253046
-8.086942588,-6.865197337,-6.503242125,-1.746501832,2.942097077,-10.50780273,-1.782140905,-10.9703011,-10.89991365,-19.86334826,-12.06499887,-7.610306094,-12.68558164,-10.71271978,-16.3721966,-8.288069663,-10.43952601,-14.67857256,-16.33653695,-12.14069196,-14.44453227,-25.86471739,-19.51449639,-12.73046822,-13.83473883,-16.3830473,-11.40607342,-7.349746745,-11.38018995,-13.01739809,-11.00848037,-10.0240826,-13.1597333,-4.722487316,-13.33513344,-8.110772978,-8.011968194,-12.5819279,-2.719822368,-6.954001393,-8.898592028,-4.450394666,-5.500211895,-16.72079882,-13.00749863
-5.331562743,-5.172452327,-2.877674964,4.746821529,0.075666516,-4.44195117,0.993191539,5.263690867,-2.243242265,-7.487283358,-0.698849115,-1.667648321,-1.46511525,4.256841268,-0.128621188,-0.608295385,-0.21461868,-7.546544354,-6.976575114,-2.303479747,-0.837153875,-9.268103782,-9.003215459,-6.926509115,2.855079939,-3.044768116,0.894609226,-3.544040366,0.686007268,-8.684376841,-1.244181964,2.019840324,-9.759851504,-0.005374377,0.908078,-2.017331305,4.275375675,4.976971427,3.645897686,3.216517699,3.747718665,2.557393765,7.336286115,-2.177287019,-0.886535638
6.958519085,7.167476043,5.812951858,13.21359194,7.96612422,13.70377227,12.04363755,15.87247877,12.10544549,6.878040039,10.9762979,10.37948569,12.39591628,4.779506638,22.06236422,10.88843086,9.464929495,19.67969203,18.16666886,13.69071236,15.79718919,30.67411044,15.01030801,12.18155528,11.65666484,17.78366905,10.26336076,12.55766578,15.95130235,5.3024267,-1.052659212,1.826469991,4.404708409,5.378146656,7.532074413,3.531795983,0.696367548,9.064598171,6.086489903,5.538093225,7.907492029,2.815543488,5.237914037,12.15691856,7.228674495
-4.466121971,-1.933849339,-5.060345056,9.0738875,4.165106212,-3.228905314,7.242389674,4.818121971,-1.99902514,-15.44521127,-7.374945583,-3.786511425,-6.070962872,2.468733945,-5.464665779,-1.85736355,-5.952545488,-3.500677729,-4.542933832,-4.768649766,-7.471249559,-9.359498582,-2.728571922,-4.049401805,-5.820282376,-5.107709551,-4.794807244,-2.89704184,-1.450910629,1.624657337,2.598324204,2.221649609,-5.544444186,-3.025498909,-2.605352225,-2.306286475,-1.462960637,-6.633666046,9.36852463,6.444342532,-0.742827245,5.611711882,-3.478161264,-3.079183001,-3.344210514
9.071229957,7.800099849,10.88624353,7.102438709,10.96525933,10.58142764,10.27089938,16.39096515,8.949251264,6.797570984,13.11622379,12.57573652,14.46389131,5.459941336,10.5701625,10.69268983,13.2322273,17.34284848,13.78823769,8.320123377,11.87792572,0.310004054,12.04366368,17.48458459,18.50590782,15.71220727,12.01288934,14.64320059,15.32455292,3.263792643,9.829788707,5.903784261,0.278247914,10.89723559,11.83471543,4.616792726,16.25983113,-0.372535537,14.15111899,5.722626394,8.07805977,19.24229323,12.22312703,13.69526182,9.537938079
3.911899098,3.140274174,8.186636647,5.875206629,16.53921193,1.431122197,1.444866148,16.00947302,3.918789587,2.034988948,1.688493222,4.20999541,5.060220326,2.254274953,4.735890371,9.180069487,7.781878732,4.731170428,6.889108505,0.156755415,6.39274082,8.092156672,-0.005686492,4.069294235,0.455073923,3.761161082,3.379276369,1.694827395,5.533823056,-0.722528382,-0.418919494,1.796265401,-0.286140196,3.525846541,1.500589649,2.013920767,1.599325841,5.649708628,1.83904589,2.623647392,3.308852141,1.618370342,3.414876183,2.842506981,6.999536226
0.096621487,1.0520008,1.938015807,-13.14669424,-3.376863791,-4.782041442,1.042878845,3.210563541,-4.926479751,-8.191367203,-9.668133164,-12.36227577,-10.85716867,-3.622599221,-20.29851228,-14.26369841,-5.094884205,-9.603132852,-10.21592816,-10.90984854,-15.59308772,-15.50461695,-11.15371468,-9.220314845,-2.783215565,-8.480900582,-6.369178586,-3.154929662,-10.00655064,-0.870269194,-1.733811844,3.967340999,9.17972859,-2.665099016,0.028214267,2.088328835,-6.546123119,5.286911748,0.362853995,-2.854321867,-1.658938968,-13.14977848,-7.038612077,-3.475026118,-1.376939038
6.657206084,7.710644165,5.73387663,3.014155702,3.951761819,7.141183546,3.196422363,5.429418656,7.268114518,13.5614081,10.84449652,5.5193008,8.710760279,9.017759207,9.634021667,6.094311939,6.970159186,10.31566874,16.33244889,8.114822991,8.761651036,-1.687465201,7.554021469,11.99368269,9.929426197,17.70425792,10.53235437,14.79581287,-3.065891008,6.53559619,6.986723912,6.422400868,3.236235481,-1.757395736,11.04616296,7.593912204,7.573703648,9.650929837,3.517641561,5.706385465,5.032548787,9.218761258,4.329574397,10.5711405,5.6249065
2.38551455,0.434855007,-2.853427172,-2.100145526,-12.05792311,-4.182132877,-9.072891535,-1.181625076,1.961442114,2.368369747,4.353709592,1.917055857,6.930855466,-0.329465696,13.74042472,5.701948248,4.367056458,1.445594675,3.120329727,9.028397935,11.1159089,17.7345767,11.58479567,4.475670193,3.531047235,-1.856427475,1.993724366,-12.22837026,-9.881829336,-20.86440167,-2.798881886,1.101237056,7.216447061,-2.056095011,2.631796301,0.115184475,-13.0710445,2.5860187,-8.82980057,0.865197007,-0.215845662,-10.44166101,-10.66120419,-2.293502544,1.00823913
3.328606144,7.275766337,0.828374601,-2.400681874,1.686591618,2.966109134,-2.671674461,-8.096874347,4.293431316,6.633667816,3.887435758,2.659230366,3.469157028,3.719734334,0.835283212,2.542441356,3.46945048,0.585000667,1.539719963,-1.375027066,2.777851421,-1.314392706,6.498049913,-6.366445332,-0.321406149,7.624398723,4.960277998,6.392923574,-2.400888266,-0.561497813,-2.395166828,-6.943864729,5.838111521,-1.91121617,-6.20825871,4.538566425,-1.789700866,-8.296871102,5.761813811,-1.88593911,-5.034636461,-1.327303658,4.880224498,4.587431971,-0.89665715
0.093932565,-0.005690222,2.642184696,4.839913434,-3.412232981,3.979073443,4.056854205,-3.16904906,-2.460212402,0.090228182,1.899394999,0.831686874,-0.118372452,-1.483512382,-0.836472483,0.232120195,-0.443557719,4.712586039,1.187018076,8.115425993,-0.440712177,-0.948507155,11.16177747,4.359032221,2.186324392,1.064262547,2.377713462,5.027078831,7.700119343,-2.507263281,2.767334296,7.588675951,-2.838893422,5.583927496,11.6710967,-9.145928792,11.08168022,8.552783967,7.968105925,5.281871867,4.804353746,9.980167693,12.30979265,2.188146424,4.263726189
3.045183508,1.204977797,1.751147961,4.592346866,-5.114885411,-0.662784175,9.343809966,-1.572598244,7.064498139,10.8798062,3.561267682,12.41036234,7.974882498,9.816803486,8.001902726,4.134589302,11.34151172,10.47920517,2.675307513,11.56199244,8.451206503,-4.498522096,8.087462447,7.423325847,9.679372967,6.853250013,3.187119402,5.229475272,10.49966622,-6.792168634,-2.950331257,3.944278308,0.093184396,2.29671456,6.566595876,0.350562848,-1.058299348,3.122600649,6.773055121,1.905498193,5.643129614,5.783384211,5.004912258,5.756649148,8.255533349
-1.085842207,-3.020135797,-3.22112723,2.333892937,1.34196791,-3.109327119,-0.600382099,1.169533219,-2.174387473,-6.29210958,-4.791954915,-4.342538231,-3.200530628,2.115137223,-5.239507902,-0.372349047,-5.802057347,-3.244389522,-3.091409482,-5.8387365,-6.833128356,-11.31300765,-9.820460713,-9.039829145,-3.037186123,-3.946537034,-4.741306235,-5.202271836,-12.38214583,10.7194199,2.353554256,-1.787401884,-2.148121853,0.624107204,-3.457582297,-1.628237248,-4.228277162,-0.953977209,-4.13452069,-0.335997966,-1.898817702,-3.924163369,0.196006839,-5.017763484,5.320782332
-1.702999719,-2.796939291,0.971402716,-1.084002878,-11.78881656,-0.318940399,0.117477034,4.823752054,-2.88650943,3.515033102,-2.881239199,-4.166070707,0.675128208,-4.359072552,-0.275537711,-2.152617072,1.983197224,-2.587737386,2.559848532,1.206564737,-2.85540641,-1.141882986,-0.223277365,-4.668988559,-5.255497808,-3.616112718,-4.827035281,-1.755944731,-0.722979364,-4.236063482,-4.476581466,-0.114796818,-7.185044855,-3.450670618,-1.936442821,1.46102878,1.760741819,-0.523900831,-4.16633401,1.929529443,-1.568014255,1.588183293,3.101647579,-1.033269907,-2.341470591
-1.935844158,-2.094446178,-0.772887088,-2.859485622,8.423679941,-4.289925818,-5.362001525,-3.548484832,0.079626334,-7.266504983,-4.296809425,-4.194331572,-8.023963467,-0.244440819,-7.201467233,-5.156832627,-3.878348081,-2.802063027,-6.464424842,-2.260536132,-9.242807417,-7.155104713,-4.173206936,-10.06401236,-4.784290263,-0.667346702,-3.488637675,-0.694208928,-4.280544947,-6.325486649,-2.093682468,0.179906572,-7.270212297,-1.097764132,1.795834426,3.556749448,-2.279541646,-1.30756311,11.58089255,-0.183869977,4.781791649,6.726419988,7.511361351,-2.185757125,5.780937464
-5.549704044,-3.541819995,-4.350457067,0.181034956,6.420445524,-6.473753,-4.433727515,-11.88174845,-7.321466876,-6.439912482,-9.55856613,-6.180132096,-10.75615069,-6.64238422,-8.593138604,-6.347856795,-18.59760761,-12.58986257,-14.22009629,-6.171784866,-14.71970997,-27.89670873,-9.39463368,-3.899421269,-11.1679787,-7.168290527,-13.45003266,-1.326612361,-14.80475611,-6.509368153,-12.4726581,-0.52346662,-9.72376983,-10.68657998,-13.4148314,-8.144240302,-12.36962117,-10.23165445,-7.382733445,-7.695845143,-9.441487504,-3.897784695,-5.657518347,-4.408631104,-3.775333658
-7.192273001,-14.06469327,-15.43605365,-10.06371522,-17.40852516,-18.37658129,-18.44878017,-19.68274314,-8.783597068,-8.484832372,-9.635884094,-9.957426954,-14.46829583,-11.39236475,-8.145008524,-12.19130877,-11.81969747,-20.69099323,-22.29158105,-14.61720567,-10.89777154,-20.2517132,-21.12874841,-14.50758586,-13.28027799,-14.93945936,-9.196943908,-15.09339848,3.515400846,-9.46759755,-12.91746221,0.953473723,-13.00546732,-19.25761331,-12.92884819,-1.580732474,-6.517112355,6.462721279,-17.11498874,-9.895914747,-13.80684613,-9.21184739,-10.27227985,-14.59931966,-8.166263959
10.98456068,10.47692494,13.88946259,6.691079362,15.25935998,19.40605793,18.19075959,1.79858584,12.0536296,12.80696229,13.04107411,5.415566225,12.86221031,8.417708553,8.854923062,3.755522913,16.1023002,13.51383752,6.57360906,6.895580777,13.56926573,-4.161277662,11.29171326,14.33404654,15.86540467,17.53177542,7.464749032,9.010469523,-2.417957093,9.535156195,13.12804177,1.732194686,11.4573971,17.62154364,15.07531037,-0.248114424,8.561442097,3.243557206,12.43626235,12.43801696,10.57312878,9.996564725,8.900719823,17.01147819,1.757597558
-0.276906055,-2.667317113,-1.892832647,-7.370804218,-0.573582084,-6.960294331,-8.978628252,-0.47412888,-2.702051661,1.422896622,-5.728933054,-2.54354935,-5.938783249,-5.570627402,-8.064133817,-8.730823351,-4.202207937,-9.673533813,-10.62132933,-7.892588651,-6.905324183,-21.05401463,-12.37755914,-6.450315531,-5.153178674,-4.747966579,2.980547443,0.25787126,-5.183604995,-10.36801524,-7.192616326,0.316698447,-4.926583753,-9.178498525,-6.355058449,-4.412955302,-15.9678764,-4.591642038,-3.172303546,-4.487634701,-8.097440417,-6.1301417,-5.17730239,-6.691878916,-6.952237242
0.94865198,-2.158197147,-2.05748368,3.435400486,-1.828386201,-1.943612025,0.526350482,-3.918376324,0.075430266,6.970132009,0.034996652,-0.488281126,-3.164709276,1.716682778,-1.937095275,-4.262094629,-6.547546886,-8.391785977,-0.383551468,-0.412469842,-4.538981585,-4.188401957,-0.965115094,-8.275011159,-0.976516625,-2.105975339,-2.1465009,-2.108673119,-8.909236467,-10.04796969,-0.206962903,2.031474521,-8.516025142,0.408077525,-1.715519185,0.83846445,-6.001485389,-7.245389701,2.385614596,4.015643191,-2.600279393,3.656613653,4.125714247,-1.525904379,3.299063379
4.713092428,5.985030588,7.425458304,9.373844392,10.28970221,15.20894361,7.468247939,13.22566471,3.534351461,-0.813786086,3.169993908,3.941971586,5.510782166,2.552648786,1.348521891,-3.515432614,10.68907422,15.11222823,10.29955911,4.035898561,6.36685632,24.68474833,12.7759168,7.247274603,5.802755843,3.466371717,4.410506138,7.828852572,18.59193659,28.93283708,9.149194676,-2.401032005,6.954328949,9.190606415,10.55676253,4.524785539,20.98174362,10.92958061,8.272993347,4.440431586,14.50616588,10.33231466,4.687088125,8.8252442,6.88285806
4.400436953,3.576454499,3.014738562,7.445273606,-0.845818625,5.451933956,9.070287644,-17.45513293,5.21552468,5.992873274,4.419157111,9.18169605,7.113482456,5.399057312,1.78548808,5.914067607,8.394514148,4.374613505,8.588798103,6.383628557,5.015222076,-8.009709431,8.880604906,8.159520329,10.72288165,15.47535552,14.35966613,7.091636986,7.061227761,14.88523942,-2.249649679,3.659234723,11.72424081,7.811876058,4.971113583,5.043993859,4.813561522,6.762180398,12.25894945,4.301538731,4.795451507,5.185329537,-2.396870675,3.052628052,3.469937181
3.18641715,-2.942158577,4.42841416,0.461185873,2.793153045,-6.339521419,0.550953073,0.250264893,-1.20814781,4.425803688,0.918866865,4.85116826,-0.66204209,2.292068867,-6.037356647,-0.559008898,0.876749975,-2.204274355,-2.779369246,-1.27967034,-2.528020092,-1.033096522,2.243593557,0.99424568,-2.017162287,-3.720068349,-1.006248611,-3.684863496,0.0726909,-4.793898195,1.868291808,2.706099456,13.1685227,-6.973021451,-0.53246464,1.395217213,-5.344421606,3.587437454,-0.345479006,-0.370763877,-0.610394632,4.75680831,2.081213351,-2.817600657,5.618081851
-0.608345976,0.540908781,-0.530488535,8.269813324,1.956035879,-6.162227583,-1.388203908,-29.73454187,1.278071986,-1.891517941,-3.981435087,-1.510665487,-5.903530534,-0.896485164,-12.24625057,-4.220932375,-2.817898398,-2.958764348,-3.997357572,-4.641433007,-8.435578701,-6.445957956,0.304289111,-7.428258513,-1.493681328,-2.181656516,3.225008056,0.732831953,-2.601334471,0.046086767,1.354527674,0.03151312,-1.1051034,4.727166999,0.13668413,-3.19864236,-4.737066866,0.000847879,3.596191944,-0.783822778,0.898490203,2.789451185,-3.100136403,1.935096468,0.597377414
-6.162457915,-10.71762242,-11.84476524,-7.539649814,-6.593528201,-14.42401427,-12.43259422,-15.28049856,-11.48050278,-9.391610225,-10.35298099,-8.260391521,-10.76233434,-10.48761055,-17.02868527,-17.79981626,-13.39455103,-17.00660971,-18.08632383,-13.71533183,-15.86882309,-30.27701073,-18.98326688,-16.84985939,-13.96399216,-14.59899956,-11.93100579,-10.84933531,-11.71733145,-4.998167317,-12.03598655,-1.927775767,-8.658475673,-11.04906001,-11.37246568,-8.943063733,-11.61576635,-5.983622841,-11.54546593,-4.173927462,-10.22349714,-4.076415978,-13.23363966,-12.9434566,-9.26283522
3.9439572,2.930324344,12.74457714,-0.232306672,1.519782584,1.13196797,5.676051105,-3.670512455,7.087817875,7.337954754,8.250989429,11.73724581,9.31993841,6.297321764,21.02235888,4.939871877,4.830244782,17.70859514,8.518374174,7.614134324,14.89150639,11.0827497,4.74223161,3.153201606,9.090851515,8.4050166,6.63290175,5.105810439,17.76183538,0.256660071,-3.159530286,-3.22876563,-2.266623168,2.074943539,2.922589127,5.138286889,7.405675241,-0.32078364,3.166516706,1.323405912,6.188150512,5.568602235,5.133682052,6.990275824,0.790690821
1.34555091,2.222002059,2.266171335,1.876760523,-3.800573636,1.436554704,-0.296132261,-1.271374857,1.16020311,-6.162786923,3.50483183,0.780677584,0.042511187,2.183357233,-6.813669361,-2.915791579,2.511444446,-1.136209312,-0.615489,-2.379327538,-5.45514628,-1.996191586,-4.472511539,0.728711505,6.372400326,3.705197674,5.38216706,3.03781728,3.90050026,3.31750007,4.16590313,1.403746273,7.973667165,1.047380934,3.610166097,-2.397774834,-0.43405621,6.096611775,2.557079746,3.09147764,7.837543129,2.045989798,3.762359684,7.436985903,7.174638636
2.331284471,4.285016575,-2.273272671,-2.611726477,-0.086660428,0.438395507,-1.397637302,-0.007993565,3.367377673,-0.260473723,4.247878478,5.991537062,5.846073682,2.251520372,13.17175324,9.75198542,5.185270918,5.463925808,1.603223808,15.09752429,10.9248497,11.09740979,7.125900241,5.734217869,0.075944433,6.84661045,3.35040644,-0.795349876,4.125243085,8.762806902,-2.144619574,1.546227131,1.596139847,-1.41840891,-0.875259806,-0.739131263,1.110743533,4.722082812,0.544137221,0.612351162,-0.433844092,-2.397500394,-4.645161755,0.198245813,0.361056779
2.536080255,3.740539197,6.782915111,3.06430935,6.983493753,2.793841735,2.945101758,2.099010384,2.344019691,5.204326836,1.191920098,3.073321623,1.353261679,3.115523554,5.697952432,6.077920753,5.625276794,8.520529694,6.166657104,-1.768115309,2.594112542,-7.896120813,-1.171343662,3.822721643,3.892640901,2.512331198,2.1837306,4.268360799,-0.064758583,9.086344377,4.368659916,-0.315363294,2.674496619,6.810752428,6.939271301,2.385814485,14.6144107,-0.403893864,7.851955092,1.512166445,2.97070137,4.855540602,4.131532582,2.62235515,7.631799255
-1.81761791,-0.329579878,-0.216932367,5.98685781,0.05441607,-0.920197134,-1.604643323,-7.406388667,0.623288791,-0.656766613,3.279321992,-0.617767303,2.680056876,2.613663896,3.082775307,3.368237353,1.649464812,-2.35577612,6.776769803,-0.303188303,3.356674668,16.70931403,6.292033566,2.825540091,-2.378826057,-1.142841592,-0.857483914,-2.581497319,10.43151423,-3.297209932,0.841836327,-0.643375577,-3.135429497,4.453740136,-2.907688388,-1.886103314,-3.806256134,-0.684273956,-1.733984699,2.476444073,-1.517887773,2.793389629,3.176570111,2.633610961,1.299131859
0.62994324,-0.452977536,1.763630469,-1.48250736,1.279852838,-3.003902291,-3.188639329,5.498371536,1.407362404,-2.096174208,3.135292803,4.81649823,4.215931512,3.917686919,1.843067065,-2.48889875,2.588251105,5.446102736,5.443573846,-7.281238115,2.07396184,7.01034462,-2.097878622,5.369744709,3.159572674,0.61133769,1.664273483,-0.880898385,0.241234444,-14.76133663,1.595530136,-1.954636327,5.992576791,1.988781305,2.623736761,2.353643042,4.445210467,2.659504865,1.50778803,-2.768296493,1.68514743,5.497899015,-1.530110919,1.118615241,1.378414651
0.936757672,1.596161248,4.092003705,7.791669337,6.027825768,7.72666258,4.334420873,18.81943347,2.052061907,5.809394927,2.73360067,1.995940242,3.624050135,1.271492971,4.634621848,9.595333682,4.009601585,8.476624233,5.750717001,4.687319565,3.582337158,2.493471141,12.51947393,4.388203394,4.260512011,1.55978467,2.471922926,9.994690952,6.922114845,8.181845606,-6.180791188,-0.835406634,-2.703795908,3.679385726,5.128326968,5.293125861,-0.032599647,2.779580844,6.083324416,4.030979518,2.985040965,2.817373589,0.448563704,2.945562475,1.907967871
5.28610785,1.860367203,5.501703905,1.984529916,-1.142623052,2.895990915,7.554810568,16.69810027,3.866263826,4.474522709,8.019977589,3.086881875,5.585319914,8.631456792,6.89659471,10.52757185,5.450767505,-3.088907066,4.341774261,-6.03895545,8.912965559,13.92806835,11.7583346,6.866135904,8.083634916,6.626531787,11.3055429,-5.563053453,1.675507075,-2.12581434,0.562051552,5.46535752,1.268556951,3.564236636,-3.709382482,3.666271176,5.0050606,1.621415256,5.837679657,-4.763819244,1.442973351,7.75426562,1.653479165,5.502714412,9.992893476
1.279432696,-1.394995653,-3.039449615,-5.364200479,-6.30715557,-2.490788754,-0.914256951,-20.81310745,-2.494134477,3.570247994,-6.575661723,3.1080328,-3.383798645,1.007490463,-5.871345725,-8.417578215,-3.924654334,-3.737716882,-2.155841146,-4.017911806,-12.59672118,3.349275301,0.882839427,-1.663492986,1.247373258,-4.067219225,-3.062308668,-2.038524276,-1.592442195,-2.650222252,2.362120905,-0.434039155,5.165771891,-3.856600088,4.996560137,2.663025542,-7.337676185,6.69383101,2.361630071,1.584206697,0.138941795,8.710875134,10.91413171,3.926018833,-1.579026583
3.742989625,0.590574357,3.673075318,-3.209225356,5.191432058,-1.132743471,-1.939228922,11.12855603,1.170665051,4.310839462,1.472464513,2.413306145,-1.402395442,1.746920257,-5.959101453,-1.561328446,-1.06208049,-5.184732453,-6.569008558,-4.823216615,-5.24689698,-3.189468282,-4.827606023,-1.991688408,0.303855407,-1.824795837,-3.309746322,-1.505441893,8.069559936,-6.448258017,4.02473617,2.805469497,-0.903322436,-5.436183792,-4.297280073,4.927135086,0.121190606,-3.853237978,1.614801794,2.411103704,1.384091746,1.526916423,0.944586936,-0.531021986,2.403356449
1.964843869,-1.414337111,-2.046943623,-3.749461552,-11.88693793,1.862742636,-3.149655786,4.898012801,3.068075143,-1.240487641,3.70438894,1.764343731,6.042959577,4.611865026,10.52394983,10.87719993,4.233668507,0.965337828,6.39765596,0.514172766,11.9455649,0.077404482,-3.440921537,6.339719294,2.446216971,3.744237653,4.071682486,-0.235091163,2.123447925,-0.311952482,-1.576101758,2.380910749,-3.183419244,2.141421723,-2.408779719,8.760034899,4.169605616,4.618023507,3.252530545,4.689226754,3.419793621,2.557917191,2.061020603,4.657448244,6.388305853
2.09976565,-0.484755072,-5.890279818,-6.789288714,-8.202997631,-7.104337354,-7.92650929,-3.528478799,0.124731995,-0.401110914,3.102371695,-1.163026284,2.373330293,-2.525489316,-2.86260888,-4.611394739,3.419524164,3.338708649,-0.925747393,-2.50103437,1.682943598,-7.854411794,-0.145835363,-0.419027579,-0.862658848,-0.219755559,-3.955033095,-5.358308398,-3.819208583,3.972036525,-1.175520494,5.34390029,-0.303662236,-0.158055078,0.46187339,-5.66778141,-2.953958527,17.10910301,-6.663232119,3.027267224,-4.978767581,-2.823334847,-1.58222568,-12.10434516,-12.90936238
-1.339834393,-5.512575831,-3.67693909,-3.3296352,-10.32980883,-12.52545499,-4.193083438,-3.321105361,-5.204148846,-2.021348918,-3.602287935,-4.308177041,-4.724748203,-1.919444598,-7.24846984,-5.103611859,-4.096158211,-8.394043525,-7.73005035,-4.596346874,-10.95767292,-1.358112353,-0.09459728,-4.264806361,-6.754834258,-8.20320907,-3.789775656,-1.884755858,-13.68729962,-12.92913312,-1.493298311,0.619225149,-2.012285277,-7.027413638,-8.182327952,1.748466197,-6.647739419,-6.555981202,-5.0531016,-1.522054731,-4.707548572,-8.34474166,-5.155028098,-6.41337582,-3.302700266
5.256000829,5.799481851,1.901084025,5.726912136,-6.017131424,-1.524375556,-9.142548466,9.269885977,6.583584789,7.322982358,9.855863049,8.003065977,9.111285761,3.84513277,12.86535528,4.556647886,6.496042551,9.07630302,7.776367088,2.896726894,10.31119017,11.5515785,4.875446051,6.185304315,11.03452363,8.387750155,8.330696856,2.433762744,-4.98659082,12.06494934,1.239396818,5.21208956,1.169470558,4.555737321,3.688722845,0.597572435,-2.784519016,9.058927002,-2.968629594,-2.683203543,3.710672647,2.559662637,-7.11937659,2.820641529,2.93231503
-2.767105109,-0.911041436,-6.577185903,0.13448777,0.714290148,-2.089688189,-1.802886098,12.31156618,-0.429503474,4.329644187,-1.151165377,-1.506908975,-2.24136791,-1.318857486,-2.51385855,1.049183041,-2.601428923,2.439618637,4.01494416,2.165255439,0.857285958,4.841797135,9.208114693,1.84991242,-2.957292672,-1.756935286,0.525386932,-1.291466548,-12.99820731,-6.15781445,-2.64281229,-0.972531635,-4.905657152,4.302251661,3.78395274,-2.157747809,-10.75391743,-4.986085717,-11.1937292,-4.057761724,-5.46858319,-11.70727094,-16.9978166,1.559734438,-1.68264249
3.311357416,3.985918634,3.23696861,3.333346382,1.769652393,12.44145004,5.857687542,12.70793044,5.57024965,4.431897498,5.758345041,6.810138581,8.2899911,6.834177242,14.31901413,4.84596773,8.665856834,5.508382129,6.237230363,7.728562535,7.662818613,14.24441267,3.709489511,17.03292795,6.898564908,2.514255669,4.423162381,7.699776643,12.80773648,7.049627336,3.992441177,-0.405946722,4.244781269,4.544778269,6.77021213,8.403361471,9.189286844,-2.937249841,10.09271244,3.872002181,6.735847016,4.732913817,-3.538389584,7.227835406,16.20350451
4.433216113,3.338081402,4.0385942,0.263540296,7.7322034,6.087513372,0.805226406,7.843482768,3.495938534,7.255796567,4.765735866,4.845041755,4.045791999,2.552534185,9.220078545,0.576926205,5.705905586,7.181405275,3.760864025,12.20977923,11.95754051,16.33184244,0.270574974,6.542899416,0.157949153,7.022872332,1.652896031,5.19358254,5.340649958,9.791225648,0.258108068,1.647427123,0.120962759,4.141294107,4.459410429,-0.005741685,10.55144113,5.652641237,6.41892256,5.772436419,3.57248412,7.917546986,8.562916541,5.559837467,1.811908267
